Number_of_hits,Total_entries,Percentage_hits,Reagents,Entrez_Gene_ID,Gene,Author_provided_names_IDs
12,49,24.5,10,2597,GAPDH,"346085, ENSG00000111640, GAPD, GAPDH, GAPDHL18, GAPDHL6, LOC346085, NM_002046, NM_002046.3, UGT8"
12,50,24,8,1959,EGR2,"EGR2, ENSG00000122877, J04076, NM_000399, NM_000399.2, PPP2R5C"
12,41,29.3,6,130557,ZNF513,"ENSG00000163795, NM_144631, ZNF513"
12,48,25,8,3052,HCCS,"4307, ENSG00000004961, GRB10, HCCS, IRF7, NM_005333, NM_005333.2"
12,39,30.8,10,55139,ANKZF1,"ANKZF1, ENSG00000163516, FLJ10415, NM_018089"
12,47,25.5,7,10314,LANCL1,"ENSG00000115365, LANCL1, NM_006055, lancl1"
12,40,30,5,7293,TNFRSF4,"NM_003327, NM_003327.2, TNFRSF4"
12,65,18.5,11,8798,DYRK4,"DYRK4, ENSG00000010219, HSMDPKIN, NM_003845, Y09305"
12,50,24,9,7040,TGFB1,"ENSG00000105329, NM_000660, NM_000660.3, TGFB1"
12,41,29.3,8,9868,TOMM70,"ENSG00000154174, NM_014820, TOMM70A"
12,41,29.3,10,56128,PCDHB8,"56123, ENSG00000120322, NM_019120, PCDHB13, PCDHB8"
12,52,23.1,12,778,CACNA1F,"1450, 198, CACNA1F, CAPN1, CDS2, ENSG00000102001, NM_005183, NM_005183.2, RAD17"
12,49,24.5,7,3744,KCNA10,"ENSG00000143105, FDFT1, KCNA10, NM_005549"
12,48,25,8,1628,DBP,"D28468, DBP, ENSG00000105516, IL23R, NM_001352, NM_001352.2, U79283, dbp"
12,49,24.5,11,54555,DDX49,"DDX49, ENSG00000105671, NM_019070"
12,46,26.1,7,7064,THOP1,"649159, ENSG00000172009, NM_003249, NM_003249.3, THOP1, TOP"
12,51,23.5,10,10062,NR1H3,"53, ACP2, ENSG00000025434, NM_005693, NM_005693.1, NR1H3, U22662"
12,47,25.5,6,7037,TFRC,"ENSG00000072274, NM_003234, NM_003234.1, TFRC"
12,47,25.5,12,5872,RAB13,"ENSG00000143545, NM_002870, RAB13, rab13"
12,56,21.4,9,994,CDC25B,"CDC25B, ENSG00000101224, NM_004358, NM_021873, NM_021874, NM_021874.2, RPL4"
12,43,27.9,7,84263,HSDL2,"C9ORF99, C9orf99, ENSG00000119471, HSDL2, NM_032303"
12,63,19,16,9578,CDC42BPB,"CDC42BPB, ENSG00000198752, NM_006035, cdc42bpb"
12,48,25,9,2819,GPD1,"ACC2_rat_orf, ENSG00000167588, GPD1, NM_005276, TBX2, TRC_Gene"
12,46,26.1,10,5768,QSOX1,"ENSG00000116260, NM_002826, QSCN6, QSOX1"
12,40,30,9,51602,NOP58,"ENSG00000055044, NM_015934, NOP5 NOP58, NOP5/NOP58, NOP58, NoP5/NoP58"
12,50,24,13,836,CASP3,"CASP3, CYP4B1, ENSG00000164305, NM_004346, NM_032991, NM_032991.2"
12,44,27.3,13,23389,MED13L,"ENSG00000123066, MED13L, NM_015335, THRAP2, XM_034056"
12,44,27.3,9,1192,CLIC1,"390363, CLIC1, ENSG00000096238, NM_001288, NM_001288.4, PLD2"
12,38,31.6,7,54956,PARP16,"ENSG00000138617, FLJ20509, NM_017851, PARP16, parp16"
12,51,23.5,15,29089,UBE2T,"ENSG00000077152, HSPC150, NM_014176, UBE2T"
12,44,27.3,10,55014,STX17,"ENSG00000136874, NM_017919, NM_017919.1, STX17"
12,51,23.5,10,9351,SLC9A3R2,"ENSG00000065054, NM_004785, SLC9A3R2, slc9a3r2"
12,50,24,9,6821,SUOX,"3935, ENSG00000139531, NM_000456, NM_000456.2, NM_001032387, SUOX"
12,41,29.3,10,57125,PLXDC1,"ENSG00000161381, NM_020405, PLXDC1"
12,45,26.7,8,55315,SLC29A3,"ENSG00000198246, NM_018344, SLC29A3"
12,46,26.1,7,9416,DDX23,"DDX23, ENSG00000174243, NM_004818, NM_004818.2"
12,49,24.5,11,6347,CCL2,"CCL2, ENSG00000108691, NM_002982, NM_002982.3"
12,55,21.8,9,154,ADRB2,"1965, 27102, 4596, 8110, ADRB2, ENSG00000169252, MMP8, NM_000024, NM_000024.4"
12,46,26.1,8,5320,PLA2G2A,"ENSG00000188257, NM_000300, NM_000300.2, PLA2G2A"
12,41,29.3,10,8534,CHST1,"CHST1, NM_003654, NM_003654.3, chst1"
12,50,24,12,5469,MED1,"ENSG00000125686, MED1, NM_004774, NM_004774.2, PPARBP"
12,50,24,14,8560,DEGS1,"DEGS, DEGS1, ENSG00000143753, NM_003676, NM_003676.2, NM_144780"
12,51,23.5,8,3712,IVD,"ENSG00000128928, FANCB, IVD, NM_002225, NM_002225.2"
12,44,27.3,7,59067,IL21,"742, ENSG00000138684, IL21, NM_021803, NM_021803.1"
12,45,26.7,8,79960,JADE1,"ENSG00000077684, NM_024900, NM_199320, PHF17"
12,47,25.5,5,9258,MFHAS1,"ENSG00000147324, MFHAS1, NM_004225"
12,47,25.5,10,26994,RNF11,"ENSG00000123091, NM_014372, RNF11"
12,48,25,5,23620,NTSR2,"ENSG00000169006, NM_012344, NTSR2"
12,41,29.3,9,170685,NUDT10,"55190, NM_018159, NM_153183, NUDT10, NUDT11, XM_498363"
12,46,26.1,10,2287,FKBP3,"ENSG00000100442, FCGRT, FKBP3, NM_002013"
12,57,21.1,11,9344,TAOK2,"51677, ENSG00000149930, NM_004783, NM_016151, PSK, TAO1, TAOK2"
12,68,17.6,10,9024,BRSK2,"743, AJ006701, BRSK2, ENSG00000174672, NM_003957, SIGIRR, STK25, STK29"
12,45,26.7,11,5910,RAP1GDS1,"ENSG00000138698, NM_001100428, NM_021159, RAP1GDS1"
12,49,24.5,16,11065,UBE2C,"ENSG00000175063, NM_007019, NM_181800.1, NM_181802, NM_181803, UBE2C, Ubch10"
12,47,25.5,10,83452,RAB33B,"ENSG00000172007, NM_031296, RAB33B"
12,47,25.5,8,5878,RAB5C,"ENSG00000108774, NM_004583, NM_201434, NM_201434.1, RAB5C, rab5c"
12,44,27.3,7,5013,OTX1,"MTTP, NM_014562, OTX1"
12,34,35.3,8,56257,MEPCE,"BCDIN3, ENSG00000146834, FLJ20257, MEPCE, NM_019606"
12,65,18.5,12,6732,SRPK1,"ENSG00000096063, NM_003137, SRPK1, srpk1"
12,41,29.3,5,5909,RAP1GAP,"ENSG00000076864, NM_002885, NM_002885.1, RAP1GA1, RAP1GAP"
12,41,29.3,6,122953,JDP2,"AK128851, ENSG00000140044, JDP2, NM_130469"
12,50,24,10,4792,NFKBIA,"ENSG00000100906, M69043, MYBPC2, NFKBIA, NM_020529, NM_020529.1"
12,48,25,9,3760,KCNJ3,"CD82, ENSG00000162989, KCNJ3, NM_002239, NM_002239.2"
12,47,25.5,9,4694,NDUFA1,"854, DPYD, ENSG00000125356, NDUFA1, NM_004541, NM_004541.2"
12,46,26.1,6,1050,CEBPA,"ACY3, CEBPA, NM_004364, NM_004364.2"
12,48,25,13,8242,KDM5C,"4377, ENSG00000126012, JARID1C, KDM5C, NM_004187, PIGH, SMCX, jarid1c"
12,55,21.8,23,56852,RAD18,"ENSG00000070950, NM_020165, NM_020165.2, RAD18, Rad18homolog"
12,39,30.8,7,64098,PARVG,"ENSG00000138964, NM_022141, PARVG"
12,47,25.5,8,2567,GABRG3,"CDC37, ENSG00000182256, GABRG3, NM_033223, NM_033223.3"
12,41,29.3,10,23348,DOCK9,"DOCK9, ENSG00000088387, NM_015296, NM_015296.1, dock9"
12,46,26.1,9,23464,GCAT,"ENSG00000100116, GCAT, NM_014291, NM_014291.2"
12,46,26.1,12,337867,UBAC2,"ENSG00000134882, NM_177967, PHGDHL1, UBAC2"
12,41,29.3,9,515,ATP5F1,"ACP5, ATP5F1, ENSG00000116459, NM_001002014, NM_001688, NM_001688.4, atp5f1"
12,45,26.7,9,56913,C1GALT1,"C1GALT1, ENSG00000106392, NM_020156, NM_020156.1, c1galt1"
12,43,27.9,8,55289,ACOXL,"ACOXL, ENSG00000153093, NM_001105516, NM_018308"
12,38,31.6,9,85456,TNKS1BP1,"ENSG00000149115, NM_033396, NM_033396.2, TNKS1BP1"
12,46,26.1,7,274,BIN1,"BIN1, DAPK3, ENSG00000136717, NM_004305, NM_139343.1, U68485, bin1"
12,53,22.6,9,1128,CHRM1,"CAB39, CHRM1, ENSG00000168539, NM_000738, NM_000738.2, chrm1"
12,33,36.4,8,55793,MINDY1,"ENSG00000143409, FAM63A, FLJ11280, NM_001040217, NM_018379"
12,60,20,13,2986,GUCY2F,"GUCY2F, NM_001522, PRKCE"
12,45,26.7,10,10797,MTHFD2,"ENSG00000065911, MTHFD2, NM_006636, NM_006636.3"
12,43,27.9,8,147968,CAPN12,"CAPN12, ENSG00000182472, NM_144691"
12,42,28.6,12,25804,LSM4,"2558, 9513, ENSG00000130520, LSM4, NM_012321, SLC25A19, lsm4"
12,49,24.5,7,10682,EBP,"EBP, ENSG00000147155, NM_006579, NM_006579.1"
12,48,25,12,55904,KMT2E,"257428, ENSG00000005483, KMT2E, MLL5, NM_018682, NM_182931"
12,45,26.7,7,9879,DDX46,"DDX46, ENSG00000145833, NM_014829"
12,54,22.2,15,8567,MADD,"ENSG00000110514, LYK5, MADD, NM_003682, NM_130470, NM_130473.1, NM_130474, NM_130476"
12,59,20.3,11,7006,TEC,"ENSG00000135605, NM_003215, NM_003215.2, TEC"
12,49,24.5,9,23415,KCNH4,"ENSG00000089558, KCNH4, NM_012285, kcnh4"
12,45,26.7,11,1978,EIF4EBP1,"DTX3, EIF4EBP1, ENSG00000187840, NM_004095, NM_004095.3"
12,48,25,11,55819,RNF130,"ENSG00000113269, NM_018434, RNF130"
12,50,24,6,3357,HTR2B,"4816, EEA1, ENSG00000135914, HTR2B, NM_000867, NM_000867.3"
12,44,27.3,8,27159,CHIA,"CHIA, ENSG00000134216, NM_021797, NM_021797.2"
12,40,30,7,49860,CRNN,"C1ORF10, C1orf10, CRNN, ENSG00000143536, NM_016190"
12,50,24,7,1312,COMT,"COMT, ENSG00000093010, NM_000754, NM_000754.2, NM_007310, SH3GLB1, comt"
12,67,17.9,12,9451,EIF2AK3,"EIF2AK3, ENSG00000172071, NM_004836, NM_004836.4, PEK, eif2ak3"
12,52,23.1,9,54961,SSH3,"ENSG00000172830, NM_017857, NM_018276, SSH-3, SSH3"
12,61,19.7,11,7083,TK1,"ENSG00000167900, NM003258, NM_003258, TK1"
12,36,33.3,9,55062,WIPI1,"ENSG00000070540, FLJ10055, NM_017983, NM_017983.4, WIPI1, WIPI49"
12,42,28.6,11,57620,STIM2,"ENSG00000109689, NM_020860, STIM2"
12,57,21.1,10,56940,DUSP22,"766, DUSP22, ENSG00000112679, NM_020185"
12,41,29.3,12,65010,SLC26A6,"ENSG00000225697, NM_022911, SLC26A6"
12,49,24.5,8,4705,NDUFA10,"ENSG00000130414, NDUFA10, NM_004544, NM_004544.2, PPP1R13B"
12,46,26.1,9,50807,ASAP1,"ASAP1, DDEF1, ENSG00000153317, NM_018482, NM_018482.2, PAP, ddef1"
12,44,27.3,13,64407,RGS18,"ENSG00000150681, NM_130782, RGS18"
12,43,27.9,10,221150,SKA3,"C13ORF3, C13orf3, ENSG00000165480, NM_145061, SKA3"
12,43,27.9,7,2647,BLOC1S1,"200081, 54210, BLOC1S1, CXCR7, ENSG00000135441, HK2, NF2, NM_001487"
12,46,26.1,9,2252,FGF7,"26575, 9783, CD99, ENSG00000140285, FGF7, NM_002009, NM_002009.2"
12,52,23.1,9,9618,TRAF4,"345537, ENSG00000076604, LOC345537, NM_004295, NM_004295.3, NM_145751, TRAF4"
12,44,27.3,10,286887,KRT6C,"140446, 3853, 3854, 8464, 9779, ENSG00000170465, KRT6A, KRT6B, KRT6C, KRT6E, NM_005554, NM_005555, NM_058242, NM_173086, krt6c"
12,42,28.6,14,83463,MXD3,"27166, 388734, 388955, ENSG00000213347, LOC388734, LOC388955, MXD3, NM_013237, NM_031300, PRELID1, PX19, XM_371340, XM_371496"
12,52,23.1,12,2729,GCLC,"ENSG00000001084, GCLC, GMNN, NM_001498, NM_001498.2"
12,51,23.5,14,4361,MRE11,"ENSG00000020922, MRE11A, NM_005590, NM_005590.3, NM_005591, TERT"
12,41,29.3,8,58526,MID1IP1,"ENSG00000165175, MID1IP1, MIG12, NM_001098790, NM_021242"
12,59,20.3,9,147746,HIPK4,"ENSG00000160396, FLJ32818, HIPK3, HIPK4, NM_144685"
12,47,25.5,9,9440,MED17,"CRSP6, ENSG00000042429, MED17, NM_004268"
12,44,27.3,9,8128,ST8SIA2,"ENSG00000140557, NM_006011, NM_006011.3, SIAT8B, ST8SIA2"
12,38,31.6,7,23479,ISCU,"ENSG00000136003, ISCU, NIFUN, NM_014301"
12,55,21.8,7,5795,PTPRJ,"1099, ENSG00000149177, NM_002843, NM_002843.2, PTPRJ"
12,49,24.5,9,7041,TGFB1I1,"ENSG00000140682, NM_015927, NM_015927.3, TGFB1I1"
12,43,27.9,8,8848,TSC22D1,"ENSG00000102804, NM_006022, TGFB1I4, TSC22, TSC22D1"
12,44,27.3,10,58498,MYL7,"ENSG00000106631, MYL7, MYLC2A, NM_021223"
12,48,25,7,4242,MFNG,"ENSG00000100060, MFNG, NM_002405, NM_002405.2, PLA2G4B"
12,41,29.3,14,246126,TXLNGY,"84663, CYORF15A, CYORF15B, CYorf15A, CYorf15B, ENSG00000099749, ENSG00000131002, NM_001005852, NM_032576, TXLNG2P, XM_372289, cyorf15a"
12,48,25,6,2919,CXCL1,"2493, CXCL1, ENSG00000163739, FLT3LG, GTF2H5, NM_001511"
12,62,19.4,12,8396,PIP4K2B,"5305, ENSG00000141720, NM_003559, NM_138687, NM_138687.1, PIP4K2A, PIP4K2B, PIP5K2B"
12,46,26.1,9,9332,CD163,"CD163, ENSG00000177575, NM_004244, NM_203416, cd163"
12,45,26.7,13,2787,GNG5,"DCLRE1A, ENSG00000174021, GNG5, NM_005274"
12,46,26.1,9,837,CASP4,"CASP4, CYP4F2, ENSG00000196954, NM_001225, NM_033307, NM_033307.2"
12,46,26.1,9,51164,DCTN4,"BC026323, DCTN4, ENSG00000132912, NM_016221"
12,64,18.8,15,51347,TAOK3,"ENSG00000135090, JAK2, JIK, NM016281, NM_016281, TAOK3"
12,40,30,12,254552,NUDT8,"ENSG00000167799, NM_181843, NUDT8"
12,50,24,7,5140,PDE3B,"ENSG00000152270, NM_000922, NM_000922.2, PDE3B"
12,50,24,8,525,ATP6V1B1,"ATP6V1B1, ENSG00000116039, GRIA1, NM_001692, NM_001692.3"
12,67,17.9,8,5587,PRKD1,"ENSG00000184304, NM_002742, NM_002742.2, PRKCM, PRKD1"
12,48,25,11,3553,IL1B,"ENSG00000125538, IL1B, LRDD, NM_000576, NM_000576.2"
12,48,25,9,117286,CIB3,"CIB3, KIP3, NM_054113, cib3"
12,47,25.5,7,1053,CEBPE,"CEBPE, ENSG00000092067, MAG, NM_001805, cebpe"
12,48,25,12,10284,SAP18,"ENSG00000150459, NM_005870, NM_005870.3, SAP18"
12,48,25,9,11262,SP140,"ENSG00000079263, NM_007237, SP140"
12,42,28.6,8,29985,SLC39A3,"ENSG00000141873, NM_144564, SLC39A3"
12,54,22.2,17,4734,NEDD4,"D42055, ENSG00000069869, GABRB2, NEDD4, NM_006154, NM_198400"
12,46,26.1,12,8747,ADAM21,"ADAM21, ADAM21P, ENSG00000139985, NM_003813"
12,50,24,8,3172,HNF4A,"4339, DDX56, ENSG00000101076, HNF4A, NM_000457, NM_001030004.1, NM_178850, PC, X76930, X87871, X87872, Z49825"
12,37,32.4,10,65084,TMEM135,"ENSG00000166575, FLJ22104, NM_022918, TMEM135"
12,39,30.8,7,5553,PRG2,"ENSG00000186652, NM_002728, PRG2, prg2"
12,51,23.5,7,4829,NMBR,"ENSG00000135577, NMBR, NM_002511, PSMD14"
12,40,30,12,51042,ZNF593,"2558, 2620, CNOT7, ENSG00000142684, NM_015871, ZNF593"
12,39,30.8,8,80315,CPEB4,"CPEB4, ENSG00000113742, NM_030627"
12,47,25.5,11,3976,LIF,"ENSG00000128342, LIF, NM_002309, NM_002309.2, TIMP3"
12,62,19.4,7,5681,PSKH1,"ENSG00000159792, M14504, NM_006742, PRPSAP1, PSKH1"
12,32,37.5,7,58506,SCAF1,"ENSG00000126461, NM_021228, SCAF1, SR-A1"
12,46,26.1,10,84108,PCGF6,"ENSG00000156374, NM_032154, PCGF6, RNF134"
12,44,27.3,12,283149,BCL9L,"BCL9L, ENSG00000186174, NM_182557"
12,45,26.7,12,8890,EIF2B4,"4003, EIF2B4, ENSG00000115211, NM_015636, NM_015636.3, NM_172195"
12,52,23.1,8,8499,PPFIA2,"ENSG00000139220, NM_003625, PPFIA2"
12,51,23.5,9,1870,E2F2,"CEBPB, E2F2, ENSG00000007968, L22846, NM_004091, NM_004091.2, e2f2"
12,60,20,7,5214,PFKP,"5232, 9796, D25328, ENSG00000067057, NEFM, NM002627, NM_002627, NM_002627.3, PFKP"
12,46,26.1,6,4684,NCAM1,"4474, ABI2, ASAH1, ENSG00000149294, NCAM1, NM_000615, NM_000615.1, NM_181351"
12,52,23.1,8,4627,MYH9,"1695, APH1A, ENSG00000100345, MYH9, NM_002473, PSMD1, myh9"
12,36,33.3,7,6166,RPL36AL,"729621, ENSG00000165502, LOC729621, NM_001001, RPL36AL, rpl36al"
12,43,27.9,9,9817,KEAP1,"ENSG00000079999, KEAP1, NM_012289, NM_203500, NM_203500.1, keap1"
12,48,25,6,9294,S1PR2,"EDG5, ENSG00000175898, NM_004230, S1PR2"
12,48,25,6,3145,HMBS,"ENSG00000149397, HMBS, HSD3B2, NM_000190, NM_000190.3, NM_001024382, hmbs"
12,34,35.3,7,83987,CCDC8,"CCDC8, NM_032040"
12,48,25,7,2305,FOXM1,"DRD5, ENSG00000111206, FOXM1, NM_021953, NM_202003.1, U74612, U74613, U83113"
12,54,22.2,8,5570,PKIB,"ENSG00000135549, NM181795, NM_032471, NM_181795, PKIB"
12,38,31.6,9,83707,TRPT1,"ENSG00000149743, MGC11134, NM_031472, TRPT1"
12,42,28.6,9,11185,INMT,"INMT, NM_006774"
12,49,24.5,11,5409,PNMT,"ENSG00000141744, NM_002686, NM_002686.2, PNMT, pnmt"
12,44,27.3,10,84174,SLA2,"ENSG00000101082, NM_032214, NM_175077, SLA2, sla2"
12,49,24.5,9,3242,HPD,"ENSG00000158104, HPD, ITGA9, NM_002150, NM_002150.2"
12,46,26.1,8,1595,CYP51A1,"CYP51A1, ENSG00000001630, NM_000786, NM_000786.2, PLA2G4A"
12,50,24,8,84658,ADGRE3,"EMR3, ENSG00000131355, NM_032571, NM_032571.3, NM_152939"
12,62,19.4,7,440275,EIF2AK4,"27104, AB037759, BX640919, EIF2AK4, ENSG00000128829, NM00101370, NM_001013703, NM_001013703.2, XM_031612"
12,60,20,8,5295,PIK3R1,"AF279367, ENSG00000145675, NM181504, NM_181504, NM_181524, NM_181524.1, PIK3R1, XM_043865"
12,46,26.1,8,860,RUNX2,"ENSG00000124813, NM_004348, NM_004348.3, RUNX2"
12,61,19.7,11,7084,TK2,"ENSG00000166548, NM_004614, TK2"
12,44,27.3,7,7349,UCN,"NM_003353, NM_003353.2, UCN, ucn"
12,54,22.2,16,340371,NRBP2,"ENSG00000185189, LOC340371, NM_178564, NRBP2"
12,37,32.4,11,91039,DPP9,"DPP9, ENSG00000142002, NM_139159"
12,51,23.5,8,904,CCNT1,"3095, AF048730, BCL2A1, CCNT1, ENSG00000129315, NM_001240, RUNX1, ccnt1"
12,51,23.5,10,4801,NFYB,"ACACB, ENSG00000120837, NFYB, NM_006166, NM_006166.3, X59710"
12,48,25,11,8437,RASAL1,"1840, DTX1, ENSG00000111344, NM_004658, NM_004658.1, RASAL1"
12,64,18.8,7,2041,EPHA1,"ENSG00000146904, EPHA1, NM_005232, TNFRSF19"
12,41,29.3,8,58485,TRAPPC1,"ENSG00000170043, NM_021210, TRAPPC1"
12,50,24,11,11060,WWP2,"ENSG00000198373, NM_007014, NM_199423, NM_199424, NM_199424.1, WWP2"
12,49,24.5,10,5535,PPP3R2,"ENSG00000188386, NM_147180, NM_147180.2, PPP3R2"
12,38,31.6,6,64423,INF2,"84800, BC006173, C14orf151, C14orf173, ENSG00000130235, ENSG00000130241, FLJ22056, INF2, MGC13251, NM_022489, NM_032714"
12,46,26.1,7,1727,CYB5R3,"CYB5R3, DIA1, ENSG00000100243, KCNQ2, NM_000398, NM_007326, NM_007326.2, cyb5r3"
12,43,27.9,7,23246,BOP1,"BOP1, ENSG00000170727, NM_015201"
12,39,30.8,7,9685,CLINT1,"51538, 54432, 7311, 9765, CLINT1, ENSG00000113282, ENTH, NM_014666"
12,60,20,7,3098,HK1,"ENSG00000156515, HIPK4, HK1, LHX8, NM033498, NM_000188, NM_033497, NM_033500, NM_033500.1, hk1"
12,43,27.9,7,11340,EXOSC8,"ENSG00000120699, EXOSC8, NM_181503"
12,53,22.6,7,51086,TNNI3K,"CARK, ENSG00000116783, ENSG00000178961, FPGT, NM015978, NM_015978, TNNI3K"
12,39,30.8,7,85414,SLC45A3,"ENSG00000158715, NM_033102, PCANAP6, PROSTEIN, Prostein, SLC45A3, slc45a3"
12,37,32.4,10,80762,NDFIP1,"ENSG00000131507, NDFIP1, NM_030571"
12,33,36.4,8,79065,ATG9A,"APG9L1, ATG9A, ENSG00000198925, FLJ22169, NM_001077198.1, NM_024085"
12,50,24,13,83990,BRIP1,"83991, BRIP1, ENSG00000136492, NM_032043"
12,44,27.3,11,7884,SLBP,"ENSG00000163950, NM_006527, SLBP"
12,31,38.7,6,6139,RPL17,"ENSG00000175333, ENSG00000198782, NM_000985, NM_001035006, RPL17"
12,42,28.6,11,9055,PRC1,"ENSG00000198901, NM_003981, NM_199413.1, PRC1, prc1"
12,48,25,10,785,CACNB4,"ACSL4, CACNB4, ENSG00000182389, NM_000726, NM_001005747"
12,42,28.6,6,159195,USP54,"ENSG00000166348, NM_152586, USP54"
12,44,27.3,8,64919,BCL11B,"BCL11B, ENSG00000127152, NM_022898, NM_138576, NM_138576.2"
12,46,26.1,14,79852,EPHX3,"ABHD9, ENSG00000105131, EPHX3, FLJ22408, NM_024794"
12,43,27.9,10,10436,EMG1,"C2F, EMG1, ENSG00000126749, NM_006331"
12,53,22.6,10,54904,NSD3,"ENSG00000147548, NM_017778, NM_023034, WHSC1L1"
12,39,30.8,9,64207,IRF2BPL,"C14ORF4, C14orf4, IRF2BPL, NM_024496, c14orf4"
12,64,18.8,8,5583,PRKCH,"ENSG00000027075, NM_006255, NM_006255.3, PRKCG, PRKCH"
12,53,22.6,5,2588,GALNS,"ENSG00000141012, GALNS, NM_000512, NM_000512.3, SNRNP200"
12,56,21.4,8,1163,CKS1B,"652904, CKS1B, ENSG00000173207, IFT57, LOC652904, NM_001826, NM_001826.1"
12,42,28.6,9,80142,PTGES2,"ENSG00000148334, NM_025072, NM_198938, NM_198938.1, PTGES2"
12,47,25.5,9,1660,DHX9,"3450, CDO1, DHX9, ENSG00000135829, HYAL1, NM_001357"
12,37,32.4,9,55142,HAUS2,"C15orf25, CEP27, ENSG00000137814, FLJ10460, HAUS2, NM_018097, haus2"
12,48,25,11,2999,GZMH,"CAD, ENSG00000100450, GZMH, NM_033423"
12,38,31.6,9,27238,GPKOW,"ENSG00000068394, GPKOW, NM_015698"
12,57,21.1,11,7319,UBE2A,"ENSG00000077721, NM_003336, NM_181762, NM_181762.1, NM_181777, UBE2A"
12,46,26.1,11,1149,CIDEA,"CIDEA, CRY1, ENSG00000176194, NM_001279, NM_198289"
12,57,21.1,15,80122,MAP3K19,"ENSG00000176601, FLJ23074, MAP3K8, NM_001018043, NM_001018046, NM_025052, YSK4"
12,50,24,8,4023,LPL,"APPL2, ENSG00000175445, LPL, NM_000237, NM_000237.2"
12,51,23.5,6,5915,RARB,"218772, 442077, ENSG00000077092, LOC442077, NM_000965, NM_016152, NM_016152.2, RARB, Rarb, Y00291"
12,46,26.1,8,10973,ASCC3,"63921, ASCC3, DJ467N11.1, ENSG00000112249, HELIC1, NM_006828, NM_022091, NM_022091.3, ascc3"
12,40,30,7,6294,SAFB,"ENSG00000160633, NM_002967, SAFB, SAFB1, safb"
12,55,21.8,8,5781,PTPN11,"391771, 4903, BMP8A, BMP8B, ENSG00000179295, LOC391771, NM_002834, NM_002834.3, PTPN11"
12,45,26.7,13,26509,MYOF,"ENSG00000138119, FER1L3, MYOF, NM_013451"
12,44,27.3,9,27136,MORC1,"ENSG00000114487, MORC, MORC1, NM_014429"
12,43,27.9,7,6876,TAGLN,"ENSG00000149591, NM_001001522, NM_001001522.1, NM_003186, TAGLN, tagln"
12,46,26.1,11,5021,OXTR,"2082, ENSG00000180914, NM_000916, NM_000916.3, OXTR, PIWIL3"
12,44,27.3,11,8178,ELL,"ELL, ENSG00000105656, NM_006532, NM_032245, ell"
12,45,26.7,7,64805,P2RY12,"ENSG00000169313, NM_022788, NM_022788.3, NM_176876, P2RY12"
12,43,27.9,8,4917,NTN3,"ENSG00000162068, FUT3, NM_006181, NTN2L, NTN3, ntn2l"
12,51,23.5,8,220,ALDH1A3,"145757, ALDH1A3, ENSG00000184254, LOC145757, NM_000693, NM_000693.1, STX10"
12,46,26.1,7,23463,ICMT,"ENSG00000116237, ICMT, NM_012405"
12,46,26.1,9,8243,SMC1A,"ENSG00000072501, NM_006306, SMC1A, SMC1L1, smc1a"
12,51,23.5,12,2120,ETV6,"4348, AP3B1, CHST6, ENSG00000139083, ETV6, NM_001987, NM_001987.4, U11732"
12,51,23.5,14,7336,UBE2V2,"ENSG00000169139, NM_003350, NM_003350.2, UBE2V2"
12,42,28.6,11,81620,CDT1,"CDT1, ENSG00000167513, NM_030928, NM_030928.2, cdt1"
12,48,25,16,2175,FANCA,"2190, ENSG00000187741, FANCA, MCM4, NDUFA8, NM_000135, NM_000135.2, NM_001018112"
12,46,26.1,8,538,ATP7A,"644732, ATM, ATP7A, CBX5, ENSG00000165240, LOC644732, NM_000052, XM_927853"
12,44,27.3,8,6370,CCL25,"CCL25, ENSG00000131142, NM_005624"
12,62,19.4,9,8525,DGKZ,"DGKZ, DKFZP434C131, ENSG00000149091, NM_003646, NM_201532, NM_201533, NM_201533.2"
12,39,30.8,8,23534,TNPO3,"ENSG00000064419, NM_012470, TNPO3, TNPO3 (Trn-SR)"
12,42,28.6,9,56910,STARD7,"ENSG00000084090, NM_020151, STARD7"
12,45,26.7,12,54584,GNB1L,"C22orf29, ENSG00000185838, GNB1L, NM_053004, NM_053004.2"
12,45,26.7,7,10344,CCL26,"CCL26, ENSG00000006606, NM_006072"
12,55,21.8,9,8649,LAMTOR3,"ENSG00000109270, MAP2K1IP1, MAP2K2, MAPKSP1, NM_021970, map2k1ip1"
12,51,23.5,11,3054,HCFC1,"4368, 728390, ATP1A2, BAK1, ENSG00000172534, HCF, HCFC1, LOC728390, NM_005334, hcfc1"
12,59,20.3,10,26353,HSPB8,"ENSG00000152137, H11, HRI, HSPB8, NM014365, NM_014365"
12,43,27.9,9,81502,HM13,"ENSG00000101294, HM13, NM_030789, hm13"
12,49,24.5,10,3015,H2AFZ,"ENSG00000164032, H2AFZ, ITSN1, NM_002106"
12,47,25.5,9,8793,TNFRSF10D,"ENSG00000173530, NM_003840, NM_003840.3, TNFRSF10D"
12,45,26.7,9,8704,B4GALT2,"B4GALT2, ENSG00000117411, NM_001005417, NM_003780, NM_003780.3"
12,50,24,8,8324,FZD7,"84, ENSG00000155760, FZD7, NM_003507, NM_003507.1"
12,49,24.5,14,4176,MCM7,"ENSG00000166508, MCM7, NM_005916, NM_182776.1, SIGLEC1"
12,44,27.3,11,255488,RNF144B,"ENSG00000137393, IBRDC2, NM_182757, RNF144B"
